CID,POSTALCODE,LOTSIZEACRES,YEARBUILT,BEDS,BATHS,SALESPRICE,SALEDATE,LOANAMOUNT,LENDERTYPE,LOANTYPE,PROPERTYTYPE,ESTIMATEDVALUE,ESTIMATIONDATE,CONFIDENCESCORE
060002655922,91356,0.167,1950,4,3.00,136800,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,158000,Bank,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,158000,Bank,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,158000,Bank,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,158000,Bank,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,158000,Bank,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,158000,Bank,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,158000,Bank,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,471200,Mortgage company,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,471200,Mortgage company,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,471200,Mortgage company,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,471200,Mortgage company,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,471200,Mortgage company,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,471200,Mortgage company,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,471200,Mortgage company,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,616000,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,616000,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,616000,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,616000,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,616000,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,616000,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,616000,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,610000,Mortgage company,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,610000,Mortgage company,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,610000,Mortgage company,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,610000,Mortgage company,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,610000,Mortgage company,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,610000,Mortgage company,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,610000,Mortgage company,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,272000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,272000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,272000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,272000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,272000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,272000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,272000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,592000,Bank,Stand Alone First,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,592000,Bank,Stand Alone First,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,592000,Bank,Stand Alone First,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,592000,Bank,Stand Alone First,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,592000,Bank,Stand Alone First,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,592000,Bank,Stand Alone First,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,592000,Bank,Stand Alone First,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,322000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,322000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,322000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,322000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,322000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,322000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,322000,Lending institution,Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,914900,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,914900,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,914900,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,914900,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,914900,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,914900,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,914900,Bank,New Conventional,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,233000,Other (company or corporation),Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,233000,Other (company or corporation),Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,233000,Other (company or corporation),Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,233000,Other (company or corporation),Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,233000,Other (company or corporation),Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,233000,Other (company or corporation),Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,233000,Other (company or corporation),Unknown,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,324000,Mortgage company,Balloon,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,324000,Mortgage company,Balloon,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,324000,Mortgage company,Balloon,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,324000,Mortgage company,Balloon,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,324000,Mortgage company,Balloon,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,324000,Mortgage company,Balloon,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,324000,Mortgage company,Balloon,Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,51000,Lending institution,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,51000,Lending institution,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,51000,Lending institution,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,51000,Lending institution,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,51000,Lending institution,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,51000,Lending institution,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,51000,Lending institution,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,158000,Bank,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,471200,Mortgage company,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,616000,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,610000,Mortgage company,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,272000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,592000,Bank,Stand Alone First,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,322000,Lending institution,Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,914900,Bank,New Conventional,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,233000,Other (company or corporation),Unknown,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,324000,Mortgage company,Balloon,Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,315000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,182500,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,405000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,589000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,400000,20240706,51000,Lending institution,Credit Line (Revolving),Residential Lease,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,1307000,20240706,158000,Bank,Credit Line (Revolving),Residential,1494786,20250601,90
060002655922,91356,0.167,1950,4,3.00,136800,20240706,158000,Bank,Credit Line (Revolving),Residential,1494786,20250601,90
